marginal_price,ordinary_base,ordinary_quote,inventory_ratio,active_liquidity
1.294,100.99896787066028,289.33187495095024,2.8647013038932228,550.0
1.2959999999999998,100.6257536368358,289.81518723965485,2.880129358192086,550.0
1.298,100.25340232630893,290.2981267458648,2.8956436391155127,550.0
1.3,99.88191061886607,290.7806943308417,2.911244814292909,550.0
1.302,99.51127521215064,291.262890852536,2.926933558348892,550.0
1.304,99.14149282154044,291.74471716560447,2.942710552994792,550.0
1.306,98.77256018002504,292.2261741214285,2.9585764871216327,550.0
1.308,98.40447403808491,292.7072625681309,2.974532056894548,550.0
1.31,98.03723116357085,293.18798335059364,2.990577965848732,550.0
1.312,97.67082834158501,293.66833731047535,3.0067149249868814,550.0
1.314,97.30526237436254,294.1483252862282,3.0229436528782108,550.0
1.3159999999999998,96.94053008115465,294.6279481131151,3.0392648757590313,550.0
1.318,96.57662829811169,295.10720662322706,3.0556793276349774,550.0
1.3199999999999998,96.21355387816908,295.58610164549896,3.072187750384799,550.0
1.322,95.85130369093163,296.06463400572744,3.08879089386593,550.0
1.324,95.48987462256133,296.54280452658685,3.1054895160216587,550.0
1.326,95.12926357566397,297.02061402764616,3.1222843829901166,550.0
1.328,94.76946746917855,297.4980633253848,3.139176269214964,550.0
1.33,94.41048323826595,297.9751532332096,3.156165957557941,550.0
1.332,94.05230783419996,298.4518845614702,3.173254239413198,550.0
1.334,93.69493822425787,298.9282581174759,3.190441914823554,550.0
1.3359999999999999,93.33837139161314,299.40427470551094,3.207729792598607,550.0
1.338,92.98260433522807,299.879935126851,3.2251186904348335,550.0
1.3399999999999999,92.62763406974814,300.3552401797781,3.242609435037627,550.0
1.342,92.27345762539615,300.8301906595973,3.2602028622454124,550.0
1.344,91.92007204786857,301.3047873586511,3.2778998171557427,550.0
1.346,91.56747439823158,301.7790310663356,3.2957011542535652,550.0
1.348,91.21566175281875,302.2529225691154,3.313607737541576,550.0
1.35,90.86463120312871,302.7264626505396,3.331620440672805,550.0
1.352,90.51437985572473,303.19965209125564,3.349740147085362,550.0
1.354,90.16490483213418,303.6724916690255,3.367967750139504,550.0
1.3559999999999999,89.81620326874932,304.14498215873977,3.386304153256989,550.0
1.358,89.46827231672857,304.6171243324334,3.404750270062796,550.0
1.3599999999999999,89.12110914189938,305.0889189592988,3.4233070245292128,550.0
1.362,88.77471092466,305.5603668057028,3.441975351122475,550.0
1.3639999999999999,88.42907485988496,306.03146863519885,3.460756194951749,550.0
1.366,88.08419815682805,306.502225208543,3.479650511920835,550.0
1.368,87.74007803902896,306.9726372837074,3.4986592688823275,550.0
1.37,87.39671174421855,307.4427056158952,3.5177834437945323,550.0
1.372,87.05409652422607,307.91243095755397,3.5370240258810313,550.0
1.374,86.71222964488689,308.3818140583903,3.5563820157930226,550.0
1.376,86.3711083859506,308.8508556653836,3.575858425774495,550.0
1.3780000000000001,86.03073004099004,309.3195565228001,3.595454279830269,550.0
1.38,85.6910919173117,309.787917372206,3.61517061389693,550.0
1.3820000000000001,85.35219133586557,310.255938952482,3.635008476016835,550.0
1.384,85.01402563115656,310.72362199983644,3.6549689265151115,550.0
1.3840830349826991,85.00000168884374,310.7430317182276,3.655800300519437,550.0
1.384083054982699,84.99999969293751,310.74303448072754,3.655800418862197,100.0
1.3860000000000001,84.94119857293758,310.82447645428965,3.6592899756104793,100.0
1.3880000000000001,84.87997968313049,310.9093870323833,3.6629295646989313,100.0
1.3900000000000001,84.81889296799709,310.9942364577141,3.666567972952146,100.0
1.3920000000000001,84.75793795260128,311.07902486221917,3.670205202917775,100.0
1.3940000000000001,84.69711416439277,311.1637523773617,3.673841257134319,100.0
1.396,84.63642113319158,311.2484191341336,3.6774761381311807,100.0
1.3980000000000001,84.57585839117283,311.3330252630578,3.6811098484287044,100.0
1.4,84.51542547285166,311.4175708941905,3.684742390538223,100.0
1.4020000000000001,84.45512191506809,311.50205615712366,3.6883737669621066,100.0
1.404,84.39494725697223,311.5864811809871,3.692003980193798,100.0
1.406,84.33490104000933,311.67084609445124,3.6956330327178715,100.0
1.408,84.27498280790526,311.75515102572876,3.699260927010063,100.0
1.4100000000000001,84.2151921066519,311.8393961025773,3.7028876655373217,100.0
1.4120000000000001,84.1555284844926,311.92358145230173,3.7065132507578524,100.0
1.4140000000000001,84.09599149190805,312.00770720175615,3.710137685121156,100.0
1.416,84.0365806816018,312.0917734773463,3.713760971068077,100.0
1.4180000000000001,83.9772956084863,312.17578040503173,3.7173831110308453,100.0
1.42,83.91813582966891,312.259728110328,3.721004107433114,100.0
1.4220000000000002,83.85910090443792,312.3436167183089,3.7246239626900093,100.0
1.424,83.80019039424886,312.42744635360856,3.7282426792081633,100.0
1.426,83.74140386271068,312.5112171404236,3.731860259385765,100.0
1.428,83.6827408755723,312.5949292025154,3.7354767056125966,100.0
1.4300000000000002,83.62420100070908,312.6785826632121,3.739092020270075,100.0
1.432,83.56578380810944,312.7621776454109,3.742706205731294,100.0
1.4340000000000002,83.50748886986166,312.8457142715798,3.7463192643610634,100.0
1.436,83.44931576014062,312.9291926637601,3.74993119851595,100.0
1.4380000000000002,83.39126405519481,313.01261294356834,3.7535420105443214,100.0
1.44,83.33333333333334,313.09597523219816,3.7571517027863774,100.0
1.4420000000000002,83.27552317491303,313.17927965042276,3.7607602775742013,100.0
1.444,83.21783316232576,313.26252631859654,3.7643677372317863,100.0
1.446,83.1602628799857,313.3457153566575,3.767974084075086,100.0
1.448,83.1028119143167,313.42884688412875,3.7715793204120467,100.0
1.45,83.04547985373996,313.5119210201211,3.775183448542649,100.0
1.452,82.98826628866152,313.5949378833347,3.7787864707589436,100.0
1.4540000000000002,82.93117081146002,313.6778975920611,3.782388389345093,100.0
1.456,82.87419301647448,313.76080026418504,3.785989206577406,100.0
1.4580000000000002,82.8173324999922,313.8436460171868,3.789588924724379,100.0
1.46,82.7605888602368,313.9264349681439,3.7931875460467293,100.0
1.4620000000000002,82.70396169735618,314.0091672337329,3.796785072797437,100.0
1.464,82.64745061341078,314.09184293023156,3.8003815072217786,100.0
1.466,82.59105521236187,314.1744621735206,3.803976851557363,100.0
1.468,82.53477510005973,314.2570250790858,3.807571108034174,100.0
1.47,82.47860988423224,314.3395317620196,3.811164278874602,100.0
1.472,82.42255917447336,314.421982337023,3.814756366293476,100.0
1.4740000000000002,82.36662258223168,314.5043769184077,3.818347372498108,100.0
1.476,82.31079972079912,314.5867156200977,3.821937299688327,100.0
1.4780000000000002,82.25509020529977,314.6689985556312,3.8255261500565085,100.0
1.48,82.19949365267865,314.75122583816255,3.8291139257876154,100.0
1.4820000000000002,82.1440096816907,314.8333975804638,3.832700629059234,100.0
1.484,82.08863791288982,314.9155138949266,3.836286262041602,100.0
1.486,82.03337796861791,314.9975748935644,3.8398708268976507,100.0
1.488,81.97822947299412,315.0795806880134,3.8434543257830334,100.0
1.49,81.92319205190405,315.1615313895352,3.847036760846164,100.0
1.492,81.86826533298911,315.24342710901794,3.850618134228251,100.0
1.494,81.813448945636,315.32526795697834,3.854198448063325,100.0
1.496,81.75874252096607,315.4070540435634,3.857777704478282,100.0
1.4980000000000002,81.70414569182505,315.4887854785521,3.8613559055929088,100.0
1.5,81.64965809277261,315.57046237135705,3.8649330535199193,100.0
1.502,81.59527936007207,315.6520848310264,3.8685091503649898,100.0
1.504,81.54100913168028,315.73365296624524,3.8720841982267853,100.0
1.506,81.48684704723743,315.8151668853377,3.875658199197001,100.0
1.508,81.43279274805703,315.8966266962682,3.8792311553603867,100.0
1.51,81.37884587711595,315.9780325066432,3.8828030687947797,100.0
1.512,81.32500607904443,316.05938442371337,3.8863739415711467,100.0
1.514,81.27127300011637,316.1406825543744,3.8899437757536015,100.0
1.516,81.2176462882395,316.2219270051692,3.8935125733994447,100.0
1.518,81.16412559294567,316.30311788228965,3.8970803365591973,100.0
1.52,81.11071056538127,316.3842552915777,3.900647067276626,100.0
1.522,81.0574008582977,316.46533933852726,3.904212767588776,100.0
1.524,81.0041961260418,316.54637012828584,3.9077774395260034,100.0
1.526,80.95109602454657,316.6273477656562,3.9113410851120065,100.0
1.528,80.8981002113217,316.7082723550977,3.914903706363852,100.0
1.53,80.84520834544432,316.789144000728,3.9184653052920146,100.0
1.532,80.79242008754989,316.86996280632457,3.922025883900391,100.0
1.534,80.73973509982288,316.95072887532643,3.92558544418635,100.0
1.536,80.68715304598786,317.0314423108355,3.929143988140746,100.0
1.538,80.63467359130037,317.1121032156181,3.9327015177479576,100.0
1.54,80.58229640253802,317.19271169210674,3.9362580349859133,100.0
1.542,80.53002114799163,317.27326784240125,3.93981354182612,100.0
1.544,80.47784749745631,317.3537717682707,3.9433680402336977,100.0
1.546,80.42577512222277,317.4342235711546,3.9469215321674036,100.0
1.548,80.37380369506869,317.51462335216445,3.950474019579659,100.0
1.55,80.3219328902499,317.59497121208545,3.954025504416585,100.0
1.552,80.27016238349194,317.67526725137765,3.957575988618027,100.0
1.554,80.21849185198158,317.75551157017753,3.961125474117577,100.0
1.556,80.16692097435823,317.83570426829954,3.964673962842614,100.0
1.558,80.11544943070565,317.91584544523755,3.968221456714324,100.0
1.56,80.06407690254356,317.9959352001661,3.9717679576477285,100.0
1.562,80.01280307281944,318.07597363194213,3.9753134675517123,100.0
1.564,79.96162762590016,318.155960839106,3.9788579883290534,100.0
1.566,79.91055024756402,318.23589691988343,3.9824015218764495,100.0
1.568,79.85957062499249,318.3157819721864,3.985944070084541,100.0
1.57,79.80868844676222,318.3956160936148,3.9894856348379437,100.0
1.572,79.75790340283704,318.47539938145803,3.993026218015275,100.0
1.574,79.70721518456007,318.5551319326957,3.9965658214891744,100.0
1.576,79.65662348464576,318.6348138439999,4.000104447126339,100.0
1.578,79.60612799717214,318.7144452117358,4.003642096787543,100.0
1.58,79.555728417573,318.7940261319635,4.007178772327668,100.0
1.582,79.5054244426302,318.87355670043917,4.010714475595726,100.0
1.584,79.45521577046603,318.95303701261633,4.014249208434887,100.0
1.5859999999999999,79.40510210053552,319.0324671636475,4.017782972682506,100.0
1.588,79.35508313361896,319.11184724838506,4.021315770170148,100.0
1.59,79.3051585718144,319.1911773613831,4.024847602723612,100.0
1.592,79.25532811853017,319.2704575968982,4.028378472162954,100.0
1.594,79.20559147847743,319.3496880488912,4.031908380302522,100.0
1.5959999999999999,79.15594835766295,319.4288688110282,4.0354373289509695,100.0
1.598,79.10639846338164,319.507999976682,4.038965319911288,100.0
1.6,79.05694150420948,319.58708163893334,4.042492354980828,100.0
1.602,79.0075771899962,319.6661138905721,4.046018435951326,100.0
1.604,78.95830523185818,319.74509682409865,4.049543564608927,100.0
1.6059999999999999,78.9091253421713,319.82403053172527,4.053067742734213,100.0
1.608,78.86003723456398,319.902915105377,4.056590972102218,100.0
1.61,78.81104062391006,319.9817506366934,4.060113254482467,100.0
1.612,78.76213522632197,320.0605372170292,4.063634591638983,100.0
1.614,78.71332075914371,320.13927493745615,4.067154985330323,100.0
1.6159999999999999,78.66459694094408,320.2179638887638,4.070674437309597,100.0
1.618,78.61596349150973,320.29660416146095,4.074192949324496,100.0
1.62,78.56742013183862,320.3751958457767,4.077710523117305,100.0
1.622,78.51896658413301,320.45373903166194,4.08122716042494,100.0
1.624,78.47060257179305,320.5322338087901,4.084742862978961,100.0
1.626,78.42232781940999,320.6106802665588,4.088257632505596,100.0
1.6280000000000001,78.37414205275961,320.68907849409084,4.091771470725773,100.0
1.63,78.32604499879574,320.7674285802352,4.095284379355131,100.0
1.6320000000000001,78.27803638564369,320.84573061356866,4.098796360104049,100.0
1.6340000000000001,78.23011594259384,320.9239846823965,4.10230741467767,100.0
1.636,78.18228340009527,321.002190874754,4.105817544775915,100.0
1.6380000000000001,78.13453848974923,321.0803492784074,4.109326752093521,100.0
1.64,78.08688094430303,321.1584599808551,4.112835038320042,100.0
1.6420000000000001,78.03931049764358,321.23652306932894,4.116342405139891,100.0
1.6440000000000001,77.99182688479127,321.314538630795,4.119848854232349,100.0
1.646,77.94442984189368,321.3925067519551,4.1233543872715925,100.0
1.6480000000000001,77.89711910621948,321.4704275192479,4.126859005926716,100.0
1.65,77.8498944161523,321.54830101884943,4.130362711861746,100.0
1.6520000000000001,77.80275551118464,321.62612733667515,4.133865506735675,100.0
1.6540000000000001,77.75570213191185,321.70390655838037,4.1373673922024725,100.0
1.656,77.70873402002616,321.78163876936145,4.140868369911106,100.0
1.6580000000000001,77.6618509183106,321.85932405475717,4.144368441505574,100.0
1.66,77.61505257063328,321.9369624994494,4.147867608624911,100.0
1.6620000000000001,77.56833872194137,322.0145541880647,4.151365872903219,100.0
1.6640000000000001,77.52170911825529,322.09209920497494,4.154863235969687,100.0
1.666,77.47516350666291,322.1695976342986,4.158359699448609,100.0
1.6680000000000001,77.42870163531387,322.2470495599017,4.161855264959402,100.0
1.67,77.38232325341369,322.324455065399,4.1653499341166365,100.0
1.6720000000000002,77.33602811121824,322.40181423415504,4.168843708530047,100.0
1.674,77.28981596002805,322.4791271492851,4.172336589804555,100.0
1.676,77.24368655218262,322.5563938936562,4.1758285795402905,100.0
1.6780000000000002,77.19763964105495,322.6336145498884,4.179319679332614,100.0
1.68,77.15167498104596,322.71078920035535,4.182809890772125,100.0
1.6820000000000002,77.10579232757895,322.78791792718596,4.186299215444703,100.0
1.684,77.05999143709424,322.86500081226484,4.189787654931504,100.0
1.686,77.01427206704358,322.94203793723364,4.193275210808998,100.0
1.6880000000000002,76.9686339758849,323.0190293834919,4.196761884648976,100.0
1.69,76.92307692307692,323.09597523219816,4.2002476780185765,100.0
1.6920000000000002,76.87760066907376,323.17287556427095,4.2037325924803035,100.0
1.694,76.8322049753197,323.24973046038974,4.207216629592046,100.0
1.696,76.78688960424391,323.3265400009958,4.210699790907092,100.0
1.6980000000000002,76.74165431925523,323.40330426629356,4.214182077974159,100.0
1.7,76.69649888473704,323.4800233362511,4.217663492337395,100.0
1.7020000000000002,76.65142306604199,323.5566972906016,4.221144035536416,100.0
1.704,76.60642662948695,323.6333262088439,4.224623709106315,100.0
1.706,76.56150934234793,323.7099101702437,4.228102514577678,100.0
1.708,76.516670972855,323.78644925383446,4.231580453476612,100.0
1.71,76.47191129018725,323.86294353841834,4.235057527324754,100.0
1.7120000000000002,76.42723006446788,323.9393931025672,4.238533737639293,100.0
1.714,76.38262706675913,324.0157980246233,4.242009085932989,100.0
1.716,76.33810206905741,324.0921583827007,4.245483573714193,100.0
1.718,76.29365484428845,324.1684742546857,4.2489572024868565,100.0
1.72,76.24928516630233,324.24474571823816,4.252429973750562,100.0
1.7220000000000002,76.20499280986874,324.32097285079215,4.25590188900053,100.0
1.724,76.16077755067217,324.39715572955697,4.259372949727638,100.0
1.726,76.11663916530703,324.47329443151807,4.262843157418447,100.0
1.728,76.07257743127307,324.54938903343805,4.266312513555211,100.0
1.73,76.02859212697055,324.6254396118572,4.269781019615893,100.0
1.7320000000000002,75.98468303169561,324.701446243095,4.273248677074191,100.0
1.734,75.94084992563563,324.77740900325034,4.276715487399543,100.0
1.736,75.89709258986453,324.85332796820296,4.280181452057159,100.0
1.738,75.8534108063383,324.92920321361413,4.283646572508023,100.0
1.74,75.80980435789034,325.00503481492734,4.287110850208922,100.0
1.7420000000000002,75.76627302822693,325.0808228473695,4.2905742866124585,100.0
1.744,75.72281660192283,325.1565673859516,4.29403688316706,100.0
1.746,75.67943486441663,325.2322685054696,4.297498641317009,100.0
1.748,75.63612760200645,325.3079262805054,4.300959562502453,100.0
1.75,75.59289460184544,325.3835407854277,4.304419648159421,100.0
1.752,75.54973565193743,325.45911209439254,4.307878899719834,100.0
1.754,75.50665054113252,325.5346402813446,4.311337318611536,100.0
1.756,75.46363905912277,325.6101254200177,4.314794906258299,100.0
1.758,75.42070099643787,325.68556758393595,4.318251664079841,100.0
1.76,75.3778361444409,325.76096684641414,4.321707593491842,100.0
1.762,75.33504429532402,325.8363232805591,4.325162695905967,100.0
1.764,75.29232524210427,325.9116369592701,4.328616972729869,100.0
1.766,75.24967877861933,325.9869079552399,4.332070425367217,100.0
1.768,75.20710469952336,326.0621363409555,4.335523055217707,100.0
1.77,75.16460280028288,326.1373221886989,4.338974863677075,100.0
1.772,75.12217287717263,326.21246557054803,4.342425852137115,100.0
1.774,75.0798147272714,326.2875665583776,4.3458760219857,100.0
1.776,75.03752814845804,326.3626252238596,4.349325374606788,100.0
1.778,74.99531293940736,326.43764163846447,4.352773911380442,100.0
1.78,74.95316889958615,326.5126158734615,4.356221633682847,100.0
1.782,74.91109582924912,326.5875479999201,4.359668542886322,100.0
1.784,74.86909352943498,326.66243808871013,4.363114640359336,100.0
1.786,74.82716180196243,326.73728621050304,4.366559927466525,100.0
1.788,74.7853004494263,326.8120924357724,4.370004405568708,100.0
1.79,74.74350927519359,326.8868568347947,4.3734480760228935,100.0
1.792,74.7017880833996,326.9615794776503,4.376890940182306,100.0
1.794,74.66013667894411,327.0362604342239,4.380332999396392,100.0
1.796,74.61855486748755,327.1108997742058,4.383774255010841,100.0
1.798,74.57704245544708,327.18549756709206,4.387214708367595,100.0
1.8,74.53559924999298,327.2600538821855,4.390654360804865,100.0
